floor,collapse_risk_score,column_fck,beam_fck,slab_fck,Y8_fyk,Y10_fyk,Y12_fyk,Y16_fyk,Y20_fyk,bearing_capacity,location,building_type,foundation_type,supervision
3,2,26.996692526057423,19.790498091338712,25.801127461023523,13.343125329661763,0.0,0.0,365.44169527130396,371.63907673685276,207.62557315884393,Abuja,Church,Pad,Unknown
2,2,11.941717897732095,12.451619478045131,24.679157366342437,44.62932179394039,213.7955178408678,0.0,379.82563423277026,0.0,144.80961791695864,Abuja,Commercial,Pad,No
2,1,28.391721100952054,20.897861394139632,24.974849486897224,21.278026734550053,0.0,0.0,487.50946165680875,358.01490281281315,166.58019343763058,Benue,Commercial,Pad,Yes
2,2,23.631847837015275,16.778474748041678,24.497007126368008,64.80400425015493,208.88774213512573,0.0,361.14407544689476,365.1171567532912,177.93495806025845,Abuja,Residential,Pad,Yes
2,2,25.753526200784368,22.553995065737755,25.788111330087286,0.0,241.45189014182273,410.70945632456136,411.9563577257227,400.39931560404926,201.2285219740274,Abuja,Residential,Raft,Yes
2,2,27.358505957010152,22.57481606812039,22.433565748087922,0.0,242.8822554538994,0.0,409.8550618079991,408.91807894577494,186.34687869485373,Abuja,School,Pad,Yes
2,2,26.327312266595243,21.708699518827977,27.193890268848776,254.99803842537813,253.3088185029111,407.2173282890762,407.8551643103744,0.0,148.59374412508916,Abuja,Residential,Pad,Yes
2,2,25.30317443711163,23.428544679705954,13.900672769821291,31.487780172615892,220.86487447577977,384.1130843099072,0.0,0.0,240.56328699863596,Abuja,Commercial,Pad,No
2,1,21.571727513577137,21.972961261906978,21.133615343347536,248.18267559835544,256.91092157116975,411.8512978803335,411.08942038986464,402.92212628857936,185.06193796394953,Akwa Ibom,Commercial,Pad,Yes
1,2,25.504671273124497,15.440286848642984,27.228709563397235,64.32207418062377,196.23166021349343,357.51036965536827,354.68596538665275,319.5080887402114,198.12280649731375,Abuja,Commercial,Strip,No
2,2,27.73109465048981,17.91084868868463,22.18187365115014,28.71357954107187,0.0,539.8276464687591,361.2853651577312,378.6679857250303,158.60860065538512,Abuja,Commercial,Raft,Yes
2,2,28.124661362342653,26.638448713860267,23.680138538075603,0.0,252.67102384669218,413.07988506501744,403.5371914726769,409.347866067406,203.07037620661168,Abuja,Residential,Pad,Yes
2,1,21.961939748898935,22.788049680635027,27.3016311065994,0.0,0.0,407.88755624931605,413.73518500499284,0.0,246.77520016632454,Kwara,Commercial,Pad,Yes
2,2,26.703107013516778,22.25223309815767,22.457147866915335,265.48667819011325,260.78910601455425,0.0,415.28766360225126,410.2329196349355,233.84209844132604,Abuja,Residential,Pad,Yes
1,2,27.56166231014732,21.326562588570496,27.77700886275369,49.03413667298419,293.5676413293668,361.4382938056674,0.0,415.0530336913396,153.88452337876234,Abuja,Residential,Pad,Yes
2,2,30.52654727800488,33.386876851977554,26.062488497513943,33.3871956855707,0.0,393.91448115753366,0.0,295.52978477568456,152.69935082245368,Abuja,School,Pad,Yes
1,1,30.71029832197659,20.877040182811136,28.976424320993164,41.43641697673984,0.0,375.0769463489749,0.0,331.5213834300782,186.37009489846645,Benue,School,Pad,No
2,1,28.2873665627622,30.173300078345886,11.334342234973807,57.83887583843881,0.0,0.0,370.5043455219475,-0.5670537819190715,150.56361738691604,Plateau,Commercial,Pad,No
1,1,24.969540106611802,22.545303197756276,27.083349106422443,0.0,246.90287068945392,411.8375449208694,410.9059706082793,418.0318511360288,153.20723681668557,Plateau,Residential,Pad,Yes
1,1,28.249739549455338,8.240156143203548,26.182744452023833,0.0,240.18852361566817,446.9465307198843,0.0,412.03777945969307,168.91533803816893,Plateau,Residential,Pad,Yes
1,2,26.48903236470566,21.74957657912445,22.696313406300415,252.60595164582753,252.4579352034337,406.09390470975205,415.7877545578517,0.0,193.0634160588375,Abuja,Residential,Pad,Yes
1,2,26.462428288319572,23.217191550011094,26.75552983877342,263.6716876854161,254.59685189432744,406.3197336990946,409.0280678325156,408.2023060177321,154.40588046758947,Abuja,Commercial,Pad,Yes
2,2,27.529572466798427,26.527237508815862,26.572674230043475,257.7314936337022,238.25428536527104,0.0,408.28565875343315,404.954286464958,140.0167760715657,Abuja,Commercial,Pad,No
2,2,15.865587532714919,22.02216330307235,20.7735892151224,0.0,228.44884818190621,389.6933637102699,377.6977987894595,0.0,215.3246502251146,Abuja,Residential,Pad,Unknown
2,2,22.763927556936622,22.480866850745617,22.724892555362725,0.0,247.55026165498444,415.1082723907889,413.64434423430623,414.38451263749164,152.9725725990141,Abuja,Residential,Pad,No
1,2,30.989594347806,8.943035457496745,27.925821437126814,54.0682822888867,-14.256776141288748,383.87580695685733,366.5556873646133,0.0,181.6683929221583,Abuja,Commercial,Pad,Yes
2,2,27.45887705868244,22.45839956026471,22.97349395058311,238.7666085328579,246.11434853375678,405.48469634625803,0.0,408.2516598477899,250.98977276769142,Abuja,Residential,Pad,Yes
2,2,23.929067792355145,22.57907994605927,22.007234949139864,227.19646571227162,0.0,412.5089954112889,409.48349063123896,416.68260338613817,180.09460929769727,Abuja,Residential,Pad,Yes
1,2,27.224509544406065,22.35442182824096,22.594559109999718,220.840439703937,260.0688550779117,419.1615199201758,538.9619068674477,399.93633853125687,217.9629648948967,Abuja,Residential,Pad,No
1,1,27.375505882732604,22.70197792007152,24.79798300636596,0.0,243.61620959899582,410.20835951511367,412.21446052231533,0.0,190.14230057584456,Benue,Residential,Pad,Yes
2,2,26.19268498813636,24.624400532619113,26.76247195520903,240.98810716784743,247.53167508703265,540.678283568331,410.5513987423595,0.0,225.45052362195955,Abuja,Church,Pad,Yes
2,2,29.165679859949865,13.311064548358106,23.900894684389172,-0.15882608929123548,230.4527913640916,375.1610899590646,0.0,0.0,206.6885815258673,Abuja,Commercial,Pad,Unknown
2,2,24.82357378685864,24.31091048944871,25.601219325860015,335.07555633773256,0.0,412.64547274323877,410.6993616055457,0.0,260.08843702340056,Abuja,Residential,Pad,Yes
1,1,21.859021191654072,18.941757224168818,22.1595599993947,250.82578448924232,253.58134306929804,0.0,401.4896960373852,0.0,175.45543820987186,Kwara,Church,Pad,Yes
1,2,26.084955220311873,19.503295270265642,24.350367569011286,341.4287148736634,194.63726447589428,359.2201550056168,354.91624198678636,441.3052035041294,251.71637553096198,Abuja,Commercial,Strip,Yes
4,2,27.064022455107505,26.10816201133575,27.270335727233558,250.31418983800663,256.078333282759,0.0,410.95837571726497,0.0,205.38286046754186,Abuja,Commercial,Raft,No
2,2,26.643359010492194,22.25119704479667,24.797983530117204,0.0,0.0,0.0,413.21621317577586,0.0,164.92915744411115,Abuja,Church,Wide Strip,Yes
2,2,24.193063024019715,24.742342420720135,26.735443687595833,0.0,256.4527324541474,411.1033615541019,413.3395072210554,407.1733669233669,179.658987068182,Abuja,Residential,Pad,Yes
4,2,27.240081217098368,7.728128526586626,23.343190492443583,0.0,493.17302518587235,373.8207139102887,351.089694690396,317.9830028107438,201.42659147880207,Abuja,Residential,Pad,Unknown
3,2,26.927149336337433,27.190357208861556,26.765669297046077,251.11387509287326,0.0,0.0,413.39052884352475,421.21953083752396,160.16662619369728,Abuja,School,Pad,No
2,2,27.64499835629712,27.169419513469197,27.876700482652943,0.0,260.17641175441986,0.0,408.28023112354185,0.0,250.66299000574838,Abuja,Residential,Pad,Yes
4,2,27.276440699931026,24.94110733148727,26.13255614873568,239.38259788183566,0.0,406.5192754448671,409.6122854565634,409.5580242713147,173.46120255047083,Abuja,Residential,Pad,Yes
2,2,27.138941742634135,22.300546520674025,24.687568283325565,247.34664023998616,0.0,408.8218517981918,415.4337956033374,0.0,251.4209550797535,Abuja,Residential,Pad,Yes
2,3,24.4432403743697,29.381007221507645,26.066619905494683,31.322451453444085,0.0,0.0,358.4268262163605,289.02112128657916,178.79305818579064,Lagos,Residential,Pad,Yes
1,2,27.41204819080993,11.86487503552677,26.179819312938356,41.91210463580628,0.0,0.0,0.0,0.0,192.17107824895464,Abuja,Residential,Pad,Unknown
2,2,30.91569064750315,21.297117230862707,11.629278530448486,458.2189825592286,0.0,384.77175093547487,357.31780201251854,0.0,250.83978527517286,Abuja,Residential,Pad,Yes
2,1,23.21190301393714,19.209973467374304,21.408277194758035,3.1009196163603034,188.6665722172836,385.33649960697005,0.0,0.0,201.51117599013838,Plateau,Commercial,Pad,Unknown
4,2,26.970794799876163,27.400978215452557,26.90528854416724,0.0,246.82603461927937,0.0,0.0,414.03674210155555,144.5392096626425,Abuja,Commercial,Pad,Yes
3,2,25.95222436806855,21.632679295824556,19.491213759098226,30.520127571443258,0.0,0.0,371.9955338099815,0.0,201.89836427565479,Abuja,Residential,Pad,Unknown
2,2,27.57894951290201,22.237267228716103,23.374899781086086,254.16929009220516,253.8183128145853,0.0,0.0,409.3533960847663,191.20587683734172,Abuja,Residential,Raft,Yes
2,2,26.360726653160462,22.31028642900032,22.713264518943447,254.87651533172252,244.70162625725447,407.26805126100237,0.0,407.77284369074516,151.47607613467673,Abuja,School,Pad,Yes
2,2,22.217380449255003,22.462019117546834,24.646065839920713,241.6692159137218,250.37214215449484,541.8781824452268,411.6440557065847,0.0,247.06467778602178,Abuja,Residential,Pad,Yes
2,2,23.285745004998123,21.31157476481043,24.117630540576894,0.0,0.0,376.98243011765595,0.0,361.42231540036636,187.25528546907583,Abuja,Residential,Pad,No
2,2,24.56985587219554,21.92113248132531,27.620319525122646,220.5792906308506,0.0,0.0,410.46818398117045,415.0354434898997,201.33169092481216,Abuja,Residential,Pad,Yes
2,2,26.73170718918699,24.07444948792381,27.44147978785307,0.0,0.0,0.0,0.0,418.3171313675107,254.83574144949233,Abuja,Residential,Pad,No
2,1,22.49880458675701,24.855762582681788,23.970111151898145,0.0,241.4985898196029,427.4089892817511,0.0,393.6973789603593,174.5126322824856,Kwara,Residential,Pad,Yes
2,2,22.934341101627066,10.88886935256331,15.512202591140372,0.0,230.54583289720313,0.0,356.7079723378067,339.9496720585057,146.33027042192435,Abuja,Commercial,Pad,No
2,2,26.316648634729237,24.345954951138108,28.540033464440157,0.0,251.67745407890462,381.2177742810245,357.760754005719,338.8364924469403,224.17621113755905,Abuja,Church,Pad,Yes
2,2,27.089248994920187,14.138197093072232,23.26775643958364,90.04034667818416,187.7182284902421,541.214909116095,369.78629277166226,297.736241032924,237.1963630394139,Abuja,Commercial,Pad,No
1,3,26.390288733398137,24.05870842498175,22.67715148293426,66.76303758725201,201.5944371821577,362.7031825618825,0.0,0.0,137.24280606116585,Lagos,Residential,Strip,Unknown
4,2,31.16350786003013,18.57108983041212,21.31824195595733,0.0,223.55887674316764,0.0,0.0,354.8770766885117,149.9778682652483,Abuja,School,Pad,Yes
2,2,21.857697446723577,22.26487441861089,22.051473302811125,235.83844120926156,250.77924325419153,0.0,0.0,0.0,203.16601518430514,Abuja,Residential,Pad,Yes
2,2,30.940996539369902,23.546721050626257,23.580352093950605,0.0,132.5039022471036,0.0,355.5817723747484,304.87102488131507,146.08348182431163,Abuja,Residential,Pad,No
3,2,30.586411357413624,13.465206627564749,31.981956926839008,-12.218251602182402,-8.788411376987241,363.9823128929465,354.0645821324123,0.0,153.22725687046335,Abuja,Commercial,Pad,Yes
2,2,22.637264012274006,22.365323464061678,26.90670573854073,220.71233891719558,255.0027154871243,411.3085639842736,413.0897596171406,0.0,190.65276560271917,Abuja,Commercial,Pad,Yes
1,2,26.589219054591133,8.784346596392055,26.997290316658745,61.41591275768377,0.0,397.46956660599915,364.7830025579294,0.0,214.90949599707878,Abuja,Residential,Pad,Unknown
2,1,22.402219088371204,22.16049004347942,22.3526599996349,0.0,211.58768244240113,394.62341984755363,358.65730853949077,363.09514665681587,253.19795831009358,Benue,School,Pad,Unknown
3,1,27.81027887891259,22.68459900812093,26.208950817667073,0.0,252.05506007168572,0.0,410.5591102087257,408.3892198472165,204.15830522920822,Plateau,Residential,Pad,Yes
1,2,26.40623610132266,22.174851417316408,28.768170614070353,53.893830963236,256.62831303938816,365.80126149058225,0.0,359.67285850866057,192.04551233853545,Abuja,School,Strip,Yes
2,1,18.22233106613462,25.202560559837732,26.77760414137857,0.0,-2.829762410527683,369.89976308913145,0.0,0.0,251.98550141394446,Kwara,Residential,Pad,Unknown
2,1,27.56015387414389,22.965167973258524,22.80549266486584,270.74014890079616,256.18982624392595,411.0052784177695,409.03166838557604,0.0,247.5025568789512,Plateau,Commercial,Raft,Yes
2,2,28.646566516528274,6.908162869187137,18.242319750099494,34.551473930197105,253.6110130844757,0.0,388.44556785373754,361.73208845746086,220.70303813235145,Abuja,Church,Strip,Yes
2,3,18.48007487958225,19.697262823440326,27.41292775768818,50.87719007185395,0.0,404.97176918399634,370.36538561223915,307.80331870456484,233.02850281998474,Lagos,Residential,Pad,Unknown
1,2,22.202275488381495,7.616854264590382,23.557303413007396,1.526461086670141,233.7141891773876,365.4803124212478,478.97741658576393,0.0,192.72200194546863,Abuja,School,Pad,Unknown
1,1,24.73996358944791,7.752215326391762,26.612971018643837,83.35207664409741,229.8155658473067,376.5147844331574,0.0,0.0,163.54182403712394,Plateau,Church,Strip,No
1,2,28.98712916512581,8.661244682265844,21.49314868398798,0.0,0.0,0.0,368.881336769244,365.95874793798754,232.0879887839229,Abuja,School,Pad,No
2,1,28.073585342459968,24.236081481667213,25.24111188141678,234.23779649479889,0.0,410.0339236461144,412.78602218741423,403.758367494031,161.10654775331696,Benue,Residential,Pad,No
2,2,30.548423294761488,18.56387394047047,25.231906535708447,67.68296003573764,217.13085140651626,407.475180818174,0.0,0.0,193.40911282186107,Abuja,Commercial,Pad,No
1,2,27.561493868021707,23.445516131972948,27.932487226535383,357.938316936284,250.35043673759506,0.0,0.0,418.6673249293748,204.6279169451219,Abuja,Residential,Pad,Yes
2,2,27.902187608775918,20.692299072516384,9.784219033779896,0.0,237.36787199381894,389.6136391035258,358.1691667355978,340.9670679340946,250.10428374725646,Abuja,Residential,Pad,Unknown
2,2,26.353797810395974,23.40183421386383,24.266108074652095,258.6638300150876,242.20745240296804,406.8854031406732,410.6867910346075,409.79939557555247,166.50652109270573,Abuja,Residential,Pad,Yes
1,2,23.55697963620161,25.972493120664716,27.594680228905702,24.672076740396815,185.0347689193738,389.9836200672123,355.36470342176716,359.36917026884925,253.8555077324109,Abuja,Residential,Pad,Yes
2,1,25.50920728945908,26.836671875920718,24.239173750409343,3.419437339603757,0.0,0.0,374.6162647480438,324.5582259459012,192.91112963929731,Plateau,Commercial,Raft,Yes
2,2,24.59608112627234,22.956840455392477,23.11716237395494,0.0,251.832717666987,409.78504835965447,417.5075453397462,411.2902888387146,209.6638085870605,Abuja,Residential,Pad,Yes
5,3,28.782636891352578,24.01762847939146,26.461651459172515,398.9544418922746,0.0,419.22003436138795,372.59218666834977,0.0,139.1449013008279,Lagos,School,Strip,Yes
2,2,22.38412322306016,22.35913691827618,23.085984710442997,0.0,247.98730682580555,410.02950882187145,409.00305447210076,416.82581842474616,160.74804941084238,Abuja,Residential,Pad,Yes
1,2,22.45602150041801,23.562462360016898,26.575651208397314,247.78818698554923,242.93575606844962,408.14484988820993,409.89510584981525,413.4665482013214,226.94196896150137,Abuja,Residential,Pad,Yes
1,2,22.187024029638984,22.22176769644819,23.912900155912446,0.0,250.4159987429251,413.1710156168409,407.4286077001282,401.5950127785004,204.26142116951416,Abuja,Church,Pad,Yes
1,1,27.76574358437827,19.694464585417524,26.513685471261663,105.584706775717,225.04559244563313,0.0,0.0,393.46830072026614,194.44199504424716,Akwa Ibom,Residential,Pad,Unknown
2,2,31.537038857269007,19.567853152222867,24.87036731396713,47.798910619011494,234.52713903189814,396.4975837644729,361.40082459615905,0.0,249.36693643813877,Abuja,School,Pad,Yes
2,1,27.71474955454995,21.810462089161476,26.4159105915645,254.17983667476693,258.89310831207837,0.0,504.13424208635536,0.0,203.37682868295246,Akwa Ibom,School,Pad,Yes
2,2,24.017683272554525,22.668587841033037,25.501867251906088,222.83476572636684,242.53630267377048,541.0169117447352,408.7411461144761,0.0,251.76358455579484,Abuja,School,Pad,Yes
2,2,27.657337089654355,22.10931954178042,23.774042216854696,239.20136313901688,349.838842337445,427.32413976590783,0.0,0.0,212.20807944438147,Abuja,Commercial,Pad,Yes
2,1,6.88435739847992,7.2877840495612976,29.73986062155677,0.0,0.0,0.0,380.2423244520721,282.45520367110765,200.41847706893205,Plateau,Commercial,Pad,No
3,2,22.53995998186085,22.81518267726094,24.086728292447983,262.5347175308654,0.0,398.5627567904625,528.7586019020558,409.7415792308399,184.66479283322528,Abuja,Residential,Pad,No
2,2,23.047062437368513,22.994931915167733,27.675814215099155,427.20726587509586,236.79792917842553,0.0,0.0,321.52067331616354,197.56215541315873,Abuja,Residential,Pad,Unknown
2,2,25.154726906459715,22.369582645869027,25.612148077896876,236.65313607904173,255.10419285525776,412.3520768216274,517.1353812571668,0.0,148.252018527392,Abuja,Residential,Pad,No
1,2,27.984169351438858,19.609205623014187,27.876306801380355,42.17218205479004,0.0,0.0,0.0,356.1976094305076,247.89529394564988,Abuja,Church,Pad,No
1,3,27.76259568574054,7.882461946310027,26.02924494356739,0.0,249.60309363429062,384.61872297563855,385.39266782024424,378.83396165234143,168.2371301062078,Lagos,Residential,Pad,No
2,3,23.446589283311425,22.42692026458545,22.5495663898305,252.23350329628218,237.05939513453148,402.95431247076067,409.296633655855,416.07906586648306,227.7128829499669,Lagos,Residential,Pad,Yes
1,2,27.660097005505573,23.026999027944967,22.831189061159144,247.86368286398482,0.0,412.2710314328886,410.39957578387066,405.59856860472297,150.36163957550139,Abuja,Residential,Strip,Yes
2,2,24.523766625522583,7.884658959428792,25.538798918520932,35.99831306241805,228.54297550237857,387.6097169051298,373.8812293463735,321.50071136204764,140.99998320918766,Abuja,Residential,Pad,Unknown
2,1,21.59727092827904,21.93782296482606,25.586318905420075,32.89741650591967,205.13486480642814,437.8576142914845,0.0,346.47411502769273,180.49558775267795,Plateau,Commercial,Pad,No
2,2,22.278664279692823,26.79404893084846,26.457638384280184,259.3329173419565,249.92252253871894,0.0,405.9753897715859,0.0,153.50213260459086,Abuja,Commercial,Pad,Yes
1,2,26.99860584891449,25.077908050338653,23.491630941176982,260.4332259671198,252.55639860527776,0.0,410.23079946479214,410.1392598479017,153.1078248136319,Abuja,School,Strip,Yes
2,1,26.051696502916094,25.157121060542018,27.156320759384467,239.2391389541646,0.0,0.0,409.36620030174277,411.0366651678683,250.71976335479508,Kwara,Residential,Raft,Yes
1,1,31.119105348828498,24.140887616120978,20.90048523477105,93.63724518167488,0.0,400.7645707356359,351.7701689878005,0.0,166.26520602820597,Plateau,Residential,Wide Strip,No
2,2,26.085894450754587,20.357763969750998,26.400217078396114,38.340165927413125,0.0,357.12743642366587,0.0,309.6395201970329,197.44030159142426,Abuja,Commercial,Pad,Unknown
1,2,22.100517499964834,22.21719983652529,23.526813364583546,240.91202291611043,250.87536280178946,411.14298337021984,416.5814195815746,395.6365808242767,229.9620159792206,Abuja,Residential,Pad,Yes
2,1,23.416540114452484,24.660807940609594,42.390687568945815,100.94412460361421,0.0,381.0134951937896,0.0,0.0,188.14882155859308,Plateau,Commercial,Pad,No
2,2,24.047222754091823,24.469246741156216,27.485549885209306,247.18583189201908,249.34854862746587,398.90045842134384,0.0,418.90808510976257,179.79070676941862,Abuja,Residential,Pad,Yes
2,3,16.892240437913088,22.041943002640643,19.929804764637804,47.20883372452517,0.0,0.0,354.19500832992946,332.57823017143676,186.36731398976258,Lagos,Commercial,Raft,Yes
1,2,27.716267456371135,22.867211514002573,27.59765056926947,231.43408779086505,261.63768266214896,403.7757272447601,0.0,420.0924562767037,249.5311007489397,Abuja,Residential,Pad,Yes
3,1,30.30626650406837,26.688701276472507,27.331331223428325,232.7220112621188,248.61343472504396,405.09626664948627,0.0,0.0,183.70216128957276,Plateau,Commercial,Pad,Yes
5,2,22.99709695646902,22.708276177114424,22.61102226679755,247.85827822308292,345.93680913831105,409.36790953155935,481.14815752630903,422.2177341883627,204.82248909183474,Abuja,Residential,Wide Strip,No
3,2,27.45750909455994,29.815866914565316,26.813449091641022,251.3649630767037,242.3452227932813,0.0,410.15852284486215,407.3609996884308,154.6968591730394,Abuja,Church,Pad,Yes
1,2,23.331091288179028,21.750593782406813,27.824858735659173,276.51494346005336,0.0,409.67222934395494,407.7304829681657,0.0,249.50204268221177,Abuja,Residential,Pad,Yes
2,1,25.413283821158206,23.188699046732182,25.502935445223024,354.6478717681497,0.0,410.1635742662235,0.0,417.7969896002053,195.08979767630674,Akwa Ibom,Commercial,Pad,Yes
1,2,25.15186180766081,27.230226286594384,22.603515334438296,238.71503134153102,0.0,409.2997363416806,411.2857727129908,401.9969810714985,171.59217576081673,Abuja,Commercial,Pad,Yes
